linea_entrenamiento_original,particion,grupo_sha256
4132,entrenamiento_reducido,4ce07f4867623868adf762c7dd256f9bada42597438ccb16a72b5dd5ed61a72f
4133,entrenamiento_reducido,6f7b23ac3f3e70305a7e01ccd1e7cd77f6bf4accf95e34124083a89ae2a6ca3b
4134,validacion,092c23e3f81f06c3e5f4811cf708135e75d9f9bcba5ed1c35510a9249d6098e1
4135,entrenamiento_reducido,f5b8068698c02d9c5ca5f6ab98e84affc1124663c0d86f4eb74d296c07324a04
4136,entrenamiento_reducido,82deba99c9fd25f2d9b51572b45c112026fe959a01cbc54c816d1a2da876142d
4137,entrenamiento_reducido,b5d409279a0ced3174174b02d6c163da6ba17d8ffa609a0d58ad96ded6ab6bb2
4138,entrenamiento_reducido,f4172d3293e997462f414c9e830134ddc50f7d4bda086e729f7cbc11d52d588e
4139,entrenamiento_reducido,4c01d014fc0b4df842fed38d4da393ccf6285810e93b1d096f905bc46d182989
4140,entrenamiento_reducido,7f10785b8821555b1f8928639769f130624928cd44aaec403d362d7deaf879cb
4141,entrenamiento_reducido,9df6a9416881a4865de0a04323c0572f6a1cb16e24ed798b76c680f015eeb0c9
4142,entrenamiento_reducido,4f872e3495deb1fc7a610f07517f698c65d923ef466152cf6d36bc6f7a011655
4143,entrenamiento_reducido,6b4a71346ef17e6e1007d4e5b44469f43e830aa2a3fb2a0e2549e1b809b9ab64
4144,validacion,00b8fde8f737fcd4664eb3a7007167f896dceba52b5c41d01ec7d830596854ae
4145,validacion,01463430f2214cf9b218c84a8b72f24e240670deaaaa58ac89333ba695cdf450
4146,entrenamiento_reducido,8b73f08acbdf40f7aed2755df331d3e40fac18ddba5095a35102a575765d3778
4147,entrenamiento_reducido,7c11c2f973fcaa0188029513b0db5001543df2d41c40b220ced585b8986e21cc
4148,entrenamiento_reducido,81e79d36d54471c9cb2df39d1b6d24786c3aefe5d2474ee708c2a3b8582656f5
4149,entrenamiento_reducido,f6ef8cfe5d41277b302de982dd6db55bd6a67c7745def09c351d6cf525860c4c
4150,entrenamiento_reducido,9283b46445ac561259985ccea92f5a2ea938e5511a4cfa87f661f9f376bad39c
4151,validacion,0a9c5e62d046ae88fb6695ec5c74a3f33c644790fe869fb6390bd8e7054bf26d
4152,entrenamiento_reducido,6c8a3c07fccb0e24e59d1f5b4f41568179e9b14115c19a6fb350f9ef4e030b0a
4153,validacion,2ea4d7dc017db1b3b64fcb4983905c502b8d3b30e0de318127f0c31b9fa0d5a2
4154,entrenamiento_reducido,6f0e62ba40e2101e5012c84842fd1813586f92f3b28e05ed0091dc35e502f79d
4155,entrenamiento_reducido,c9ebc9d1f7a60dfe972f1194f88bc684a59ef08650314be3225c9a12d7f4249a
4156,entrenamiento_reducido,8d8abcd01c0a3a6bd91d6f4567bfff35eef10abee9eb25f615a2d87980901390
4157,entrenamiento_reducido,41817d7337efb40604159452a937e7e8eed3a682a79f2db67bcdab08b846c675
4158,validacion,1efbbf3ec88c35d91bd682ad738c32d8a5a12cdab1da1f1786766601ea3d6889
4159,entrenamiento_reducido,76cac4e7b29c64c6ac3422e772d0ee27bdf08429e4e0d5a5cf9b0da8c744d8d4
4160,validacion,2a320541eac9135df7addf0fc345ce5597fbe9f219c5374c834f8edb2fbb0115
4161,entrenamiento_reducido,40b483739dabd9553454cf9d6ded33794ebc9bea634dfe9ddbb64f08a87b00ba
4162,entrenamiento_reducido,49b52581e531678ffa04e7b8f6c1809620a749da49d123be6d4edd671b7c4e22
4163,entrenamiento_reducido,65e8e15f1c158be1ec8b32dfa96065744c316bf0c039db7af1aec7441cda7e4e
4164,entrenamiento_reducido,fc8338107f86d53854a985648f779066eaf47e7a15107a506c9f96e75bd6c9bc
4165,entrenamiento_reducido,761350467208055de93a2e604a4545c5f69685b78435fe3f853fc45a8c19ecc7
4166,entrenamiento_reducido,fc096454b2c006428f63e4d9cbe1fe26ec722c702114a2ec166338714e56f2c1
4167,entrenamiento_reducido,c517616776fc703ac67134279952dae54356226b045e8cd4392891d4c8e5884b
4168,entrenamiento_reducido,8f031a322b9e08f166809291b51268d593690536a548abd99ccc92999a70d2ed
4169,validacion,31e25b9397bf59ac939c67649534ef51613a37be757985485d1a291de07e2311
4170,entrenamiento_reducido,acb22726d5e9bca2e9635c034211956c5989a7c675a3948493b5565f913aa016
4171,entrenamiento_reducido,f0991581921f0584e4f8c4b4a630b526120642710303dd00df283d8913ddf9dd
4172,entrenamiento_reducido,e2c4d17b9e528144d64facd7c116f285d5232a6a85303343cdb3937d2ca7ea7a
4173,entrenamiento_reducido,90467c47f4eb90e592244e2a2e1fbb130b37c3e01655b9cca892aa9a956f9597
4174,entrenamiento_reducido,d43e41b35a2b31444891e0b252d7873b6604b67fd456c3288a1d850a79ee17c2
4175,entrenamiento_reducido,92b94b76073157137286812aee1079db76affc080fe79997f3275eddb1e5feaa
4176,entrenamiento_reducido,76f89a306d505c528c78c64edd184defa8c2db52c089809c60337eb8ceb1762e
4177,validacion,375336371a001b5af775bb27dc321602170eb43c2fb7c2e63751abb109a53616
4178,entrenamiento_reducido,cc27fcb4505ae9a6fbcbc4fb85d7666445a58832743090c4bbb707ca224579e8
4179,entrenamiento_reducido,f68c380ca93cfc7f4df7130fc1307d4d0a9075ec8e4b0a6dc4413b4f80eace76
4180,validacion,019efc000bab0442667c4f5afd511cc1c6a4248dd4f20da505022cf9469441f8
4181,entrenamiento_reducido,4b63d37db8be4a36bfb6693c14282d7bad265ec6d08cb3d22441749e92294610
4182,entrenamiento_reducido,c5280234f6fea4dc0b08eecb86021176cd9fd88cb5822e7f1d00f71c6db8fca0
4183,entrenamiento_reducido,a1d656658f3e72d7dcb5087a3be0500bfe7908f0099922d56ed3e4c93e306e0a
4184,entrenamiento_reducido,a76c55358b612c12071d8b793084f17a045c447611d4de31e873cb398b4ae466
4185,entrenamiento_reducido,446e5115980c21a77727c5de534ba1b4506bbd3b5e841d19ed8ebe4c268d4ce3
4186,entrenamiento_reducido,974cd97c2ca8129f4d83e7989e254c7855a2ab5bd09cc019137d7a333c4cd862
4187,validacion,09fdacebec48bfb77b4e37d790a4bff668e8f686aafb9d518a3aa93ee582affd
4188,validacion,37ae71becef532de5d327c49f8135f934c69336c2f6a7ccc0e50145ac482330e
4189,entrenamiento_reducido,f76fa702eef5aba0be9d648b949b389d37b2395d275192007b2634dda50b8b0b
4190,entrenamiento_reducido,ce91630a06807195f8d0c5532ffb1afc51c3fc7d0c1a9f9786dcda01d9707a56
4191,validacion,1273e7ff69880000a4776f1a221fd5b0947395677fdc8afa53f3b3d3ba96a8a8
4192,entrenamiento_reducido,4b6ea05dc45a2efab983a8bdb6d59197067fc80d950148f6ccd358be9d246a0c
4193,entrenamiento_reducido,ab6432664890eebf32915a8959866dab93a77a6c57d2fdbabd300726342d0e25
4194,entrenamiento_reducido,a56d400968587c2fd864e6ffde7912dd1923251909c4ac86f593eb304db82fb2
4195,entrenamiento_reducido,a966b388c1ed4abdd4d64aab81d9cb04f0f9ec11bbf32137be2344131e4bec3b
4196,validacion,26068b511e03019aea4c380d5461cdaabbb13562301e4cf92326a64c9e673cd2
4197,entrenamiento_reducido,4e39a18825757c9833574ff7451d66c59dc22dcad254667477c9fb73725df233
4198,entrenamiento_reducido,eb62b91c898e59b77c659fd9a4c4bbf9199ef145bf496bcba34655dff3c5f6c2
4199,validacion,0649bdba99eefd64729c091fe5313d23df0b04b31e01a94c74a33ed26e9e2411
4200,validacion,38ac0d6b41539ceea39cdbaf6b3be5711a8857c1e6b047d706e8ed93c1078fde
4201,validacion,1db701283a2c3f9b8d8db753eb3d4eee702585a726c1f6a3e9c9ad0fa4090e37
4202,validacion,2332ccbe8fdf983139261cf4a270e57fc7d52b99afdfaedf01ec2c7738ea342c
4203,entrenamiento_reducido,ada55ab7ad036c90a3708c6ca227349c6d3b395ba8163bbf5bda638811427198
4204,entrenamiento_reducido,bf53a86c8c1119037c68a86ee7c82132d26343786a6c7e6b8741e46fcb531b95
4205,entrenamiento_reducido,4be680a228689ebd02e5455a618d48f1b558872dece0e0fb2844ffe71a3b6ff4
4206,entrenamiento_reducido,6a3f109e8685a96e39cf62cf776f7fe4c2e453290033f95d067f99c7651660d1
4207,entrenamiento_reducido,43a4ba883a199f7834924dbee62386b3b72a30d87e23143cc81493b5a62c165b
4208,entrenamiento_reducido,e1fb0aeaf1682feb73bfcc21efff2bb996808715b45e2705bdce0019b40ddef2
4209,entrenamiento_reducido,e65a9a2502e8ff8c1d918a2ed30b7ffdc4826004992490e104336c6189acc856
4210,entrenamiento_reducido,df4d8f246707652ab055c38cd3da4f0d33ccfda26fd583d29ab2df8dd865b955
4211,entrenamiento_reducido,fdbdb48ad33e41184f71c1e7799050eac203c1882aac47765c3a72e21558d7eb
4212,entrenamiento_reducido,9912741edd440cd4a9ee68fffabb0d4bb99417d26ffbd1b104f74925ddf62523
4213,entrenamiento_reducido,b564f7dead05267576df959f8fdd1edeb5f65145b80e316b177d3ed0eac5be43
4214,entrenamiento_reducido,b9058220cef22bde9d5e493d9a2591c7a64d55ccad4f87a521c3b6a6c6e6ca08
4215,validacion,06609109c59464c0177a58b213ec92aeaeb06444c273fba7f133685a0dd0ce91
4216,entrenamiento_reducido,b623c1cec1a3f7c8289ac1fb8633d725591048dfdde66d9beaa06e4628153097
4217,entrenamiento_reducido,a9058ec9e23cea91f5521df7e0f923fd69aff270e5a4475a4b128f9896e86487
4218,entrenamiento_reducido,9928c0a47bf466d8dc410327201a0a8f2a4ab2ce1c9844291e7e31998bf60bf3
4219,entrenamiento_reducido,452694230a94e9b8f6cb73d51c995638c1380b0d2f4cead70831e0cb4f6c4bdc
4220,entrenamiento_reducido,ed75bc74b9e32e3c5e1156b39e1c04a5ca05e265821921e940e421c29f47777f
4221,validacion,229ce200e6c3f29fb2496b96beb9833323183881a76d0077aca20f8784c9fd6e
4222,entrenamiento_reducido,74a1b778114ab498214e5e32def76a3d0091d732a73e301b4c60a7ad0bfd2a36
4223,entrenamiento_reducido,4a7394dd08f7a29416e009068e8409fa563f35c66c68fa967e134454f3dc7035
4224,validacion,0257e6fc56a5f928e0dc1b75d828f719979dfcc1cf4390128ecc9e788f0fe49a
4225,validacion,2bb7a199f9015afeeaa9a1c61411889462a1bbc473b39565daea4812a20ee0c6
4226,entrenamiento_reducido,fbe7cf9b3467506acccda47828a3dc4e3cda38bc610aadc5f1feeba092c15a47
4227,entrenamiento_reducido,85f88aed007c8d6b7a2f2574401f56629b9e3e14ec858bb211d2e9e4d839bc46
4228,entrenamiento_reducido,518e0950cfd2e2d9c75c35f4838336392179b28fff1ef5d338efb63d7e479fcd
4229,entrenamiento_reducido,aa1894258fe65b49da71fec99edd858f00444a37b64c90aefd695bb4074bfa28
4230,entrenamiento_reducido,b6d06c29f4199533c247919f5e024a744bbb96d919fff082355deb926e951fe4
4231,entrenamiento_reducido,5368b87d78d017ff7caef8f24ac1a444f0a2d479026b5023cdc067807a36d951
4232,validacion,02c9429e78afe594cef2a7c7944546c228d222cd18bc12f65e14f983763eb540
4233,entrenamiento_reducido,f5d874bf17c0d46abe4135ea1912988aa02dde0055234722681cc7f9b0a6a92a
4234,validacion,39ee2a839ee288b1e2e7f5f62872426d8ae821a1ff0a383c06e15bd15abbed62
4235,validacion,3d3b146181e8cb593a8e78fa959d856f47a0274431ca0096026dba335d9e1a5c
4236,entrenamiento_reducido,baca0a0c0c55b55bdc13766f12885c042975d67634e54d4bf3130f2322b24957
4237,entrenamiento_reducido,bb88e00234a941c1d8aa6e6b5e69b98b1bd43fe0bf4d77bd138508bea2a51539
4238,validacion,3706a22ca693cabd9a3c037a278920ae2af1c6ffe2ddf23043e455a032d4c29b
4239,entrenamiento_reducido,44cd1568356a35b1eaa32ddf9f96dfe851d2c59e04377d3f5e95a34297b6dcd9
4240,entrenamiento_reducido,67659ebc611faae682f0bc5c6a328dd212b34c629c5803a9b86695f701ed2e6a
4241,entrenamiento_reducido,6c67efe1115aadd4b4d2d76e87cbb5a4daf53917f27ea7c60b217ed019f54587
4242,entrenamiento_reducido,86d503ab66122d42960b20358714e5b0eadff5f553556fccad844de60cf9e768
4243,entrenamiento_reducido,42a7ac60528cdfa0c431b606860d89a7ba516979b9de0b5fb2bf92fac46ca8d8
4244,entrenamiento_reducido,4949ce4748c573fe64fdd3daee0bba9bc24b9a65bea9097b7599aa6205d18d65
4245,entrenamiento_reducido,f723c7b6a33e7bbd8e0cf86279aa351ef7d4dbabba8de10f554f554ae952776a
4246,entrenamiento_reducido,994a5e52b6107458cd115b2218533854cbabc2e3a23acdbb52f15954bd69c861
4247,entrenamiento_reducido,e8c472bdcf5ee43ec914d8769fd1152bbdfa349c777a4652dcde1fe0dc116dcf
4248,entrenamiento_reducido,c54224a4577686fc7d961f5b560b50eacd00b1f507e716354f60d677c9403508
4249,entrenamiento_reducido,8ab6cbea198b1f7c85051e0b062485c499327980d097f61a7432cb4773fdf4ff
4250,entrenamiento_reducido,cfe9fb72d45bc7265d331245df92dd509ffa3f1a21f57c3cf65fff06bc3e8227
4251,entrenamiento_reducido,f3f20cbb909d59bd3151f75e2f780be9791f798aa137450c7a8abbf47bc8f140
4252,entrenamiento_reducido,fd017b29fe7ddf6aedf62d8369b211b9735a5e2b02998f5a744784b6a5ca8dd1
4253,entrenamiento_reducido,fd654282c13f2598c9e1b4b1b2482294e484b060eec870d23655161ae641392d
4254,entrenamiento_reducido,8fcb251bc5bd69440ca3c7db26e7610fdd675d1936e2085bd4a429908be0f0eb
4255,validacion,15ed568a574b2bfd103c3f79f30d456627d1da9e2595c3ad88cfc405d5c8dc58
4256,entrenamiento_reducido,c4799a85c7c5333e74861699b81773eed972102e32476d3cad4d691be5f0cc8a
4257,entrenamiento_reducido,bf783ae43cd5aae1b0404bc18f7acfa256da57de8101e5c7c1374fd13b9b1f11
4258,entrenamiento_reducido,5259571420f2068a7c22120c615233dd8d15c4dde83477c492342d0c556dc798
4259,entrenamiento_reducido,f9ccd21c4df3c7ad12932712abf91dd11992b6a8152240b87aab82ad2d62ad0b
4260,entrenamiento_reducido,a65314e0c7c5097d82603559681872f3ddfc0968cc98db1ae62e62a1c09c23be
4261,entrenamiento_reducido,d6b1dc676c45a1c6ff4474206c58b19804376dc0197660d5929effa9c516398d
4262,validacion,3a00078ec63ea85aff6867ab75332353822373fe3ecc0f7372c21ccdf9366b8e
4263,entrenamiento_reducido,995b8575a5fe461b92226dcb438d45a73183712f57b56561ca01acda9d119ebf
4264,entrenamiento_reducido,f178d442f2e98fdb2c71bf2c72d45cac35641837a8e23b18c30cb62748ef7b9d
4265,entrenamiento_reducido,f9702f119f5890d3945b9c56cacc89591d68d479f107970748635ebcb3e61226
4266,entrenamiento_reducido,f0a9c24dd48c8924a1578c3d6d9331f523861eb8ae8f655c345f431dfd11846a
4267,validacion,06de94541176ff9a091b79911c4d398fc58c94159738111914e7b187b6e74649
4268,entrenamiento_reducido,deb112dc070aa4bd1f6063fd8e1a3234f507fe76546e56a382a269483f340a20
4269,entrenamiento_reducido,a8e09e03df3a9c078ee2e025829084de9d850646f9bc95650e9e893df5aa9738
4270,entrenamiento_reducido,b8dc178b8545e8ddd3a69b7259d857732efbe3c4cb1955957c40d789ee22b783
4271,entrenamiento_reducido,4713d54a12f6a80a1b349d25e04c430a560a55396eceb9c12293da0b689b2a34
4272,entrenamiento_reducido,5cc3ae7d3dc5b0f280e3b374de367da210790efddd2237d629108bd96a4c9695
4273,validacion,29df7c45cc5ab6543d690902d82596ecd396a9c0bfc3de90e6d5a7c4fbd8f127
4274,entrenamiento_reducido,ead7b4ef6536ffbf4440d1562ea87deb54a9b75175d9f641fa8eb9ae95f42767
4275,validacion,30f985212f2cc607bff6715a9e3248e38c6d391d7aa972fc77ecc9fd7a819f69
4276,entrenamiento_reducido,53bdfae48005d2eb2a1c93625cc4be25c0fd119d2316d67a6b27cb67ebd961fd
4277,entrenamiento_reducido,6a0ae5d386a2a1b56fa0ba334619279ed43904564d51a4cd530f2b5dd2ee0a50
4278,validacion,3712f7a89b09a586a35fea973224e47b57b76f1abe6cb538215c43cffe029169
4279,entrenamiento_reducido,e31a029cbe91e3a7b366bb5922a8e0d7652c7bde43dd1e21d3fe33e43ea50c72
4280,entrenamiento_reducido,72b106220870c5f29ecb651f1aec94db803c52d20de7b385e1e3465aac28a598
4281,validacion,0ccd05d6e2c17373c6a486d39731cfc2b62799bee5ef527b2f50638f34c33124
4282,entrenamiento_reducido,651b1929e5dffd940e2b8e032c44454f9db32f914347b98e5e2a8681d5febd7b
4283,entrenamiento_reducido,b4397b762ae6bb9ba7d9aa0aad35716865b90625541a5cb2ae4a67a94cdad03d
4284,validacion,299f59d4e1c6845a839acbf832eb16a1fcf3568c45dd66f62a2aa41ac9c1484c
4285,validacion,26e17b306c485515f8e8685b3f0fcd7b6d5c8a9a9b49325fd1f54f4d7a3b17de
4286,entrenamiento_reducido,7114c0f9798705a5c6bc4f8109cbe034c8b3cfc76df2fd85fa0ade8e87b53d8a
4287,entrenamiento_reducido,77af7d2671fdbded59af49184d542d5c10342a26a912271fc0f6b61d0495ec2f
4288,entrenamiento_reducido,fb6f270e376629c5c708242629c0b1a9515e5b23ddfa6bab69fd0b2fe472a1a6
4289,entrenamiento_reducido,e85d5b55c9af007c8d30540f12238ce4e30815db06aaaa5b9ffc6727dafb9451
4290,validacion,0abe048515d618cf69ad1426c1c2f3c552620e184f4ff0dc54eda38b3886d44f
4291,validacion,1f3be53b442be76441ea70884816d60a06e533be3eb002d1e57a2076914aaa39
4292,entrenamiento_reducido,803076e258d2d9817eebb7171be89134b9d376bc5b2f7ca5602a64a43b2ec05e
4293,entrenamiento_reducido,5ba0717f7910bccdf31d37c06ddcca39ed4f739643f1936bb03ac700ee6d7817
4294,entrenamiento_reducido,5d82dd4c2870e37e76c4d40c34a5d08fb5d2e4ec057dcb0ee44d109372275543
4295,entrenamiento_reducido,a269f3cd380cb890e7fdf6f079fc59f8e03ef1ad2dd051f21fc6f887af96161f
4296,entrenamiento_reducido,96a93dd46684b05ba570c6009ec23e2ae13ab725c31c76deffe314a776f4c3d6
4297,validacion,08f35a95804a2ec02721573e8b4191ed2db94eb1ce053786c77c927fb0cb3b36
4298,entrenamiento_reducido,64b39b20dad51846899430ff07f5db8083dae6c87558e9c399bf73f39642d7a8
4299,entrenamiento_reducido,69b4747289c2766f75325adbea1b7de139ca76a25c1e0806499dfe518d7cd9aa
4300,validacion,06bfbff2cb5170e898da255646a1ea1059aacf54a6611bbab7129d2ef2a499e1
4301,entrenamiento_reducido,f30af3f96fd487f3e982b6cd5620325e459fedc443942b1ab20ab2fee5991005
4302,entrenamiento_reducido,757111e7bdaf78cae0f5f5fcd4d2e5461719ea48699c5237150dbac152bf4168
4303,entrenamiento_reducido,ba7303e9cef1400d674bcc9cbb5c7707d9ea16bbaaf487c2c3187eaf1a1de2d4
4304,entrenamiento_reducido,90333c2be5a9f8e936a91afb8cd6fcd3c6a3479265bf0a813d51dde674481d30
4305,entrenamiento_reducido,84622031922aca2928934d7a84953d9a4b0a93e77c7a84123506361eb0037e58
4306,validacion,30ede747b62e9cb4ef9631e1b9813a465777d456ba4c7420ec6f48f2325fd1f9
4307,entrenamiento_reducido,5a82ce61a79afc2908a1076fea517aae04472a0e5495259019549f207c56bc2f
4308,entrenamiento_reducido,dd8d86dddf92f854e1c86f264930d78af4524c52335e3722f101cd36f822ad39
4309,validacion,20bbd3317538f7ca722e02f0b8d5d8faf6a83544470b5bb7a78b6b30ffd1f5bf
4310,validacion,1d568bd72f4b43bb1163964efc076d7571b288298fa42b075154b41f759670ec
4311,entrenamiento_reducido,dd90e7dc0068fd0db4dec616270a5ed479ddd1a69f3c66845ba27e9856ae4d54
4312,entrenamiento_reducido,4533648fb6356fe1dc6c23f6ae016d7d91d6a5620e4c3d10dc1518bfd5da9fd6
4313,entrenamiento_reducido,4b7948b68a9995271abc9ec4d560f23a14c0c6bd3d48571460e7bd1f14a440e7
4314,entrenamiento_reducido,865fc85fa061b532314c923489b18099c54ac2b4b3e9c3211bd5060376831f1b
4315,validacion,070a336d7c408c64719c26d2dfe83c68adde3b86455a4e1151684eea0debfb7d
4316,entrenamiento_reducido,874e3f885a23a35b95c48eee85c5ebad06f3925f800c96bcd4e120c75d6db972
4317,validacion,1ca9b3713b4772e268a35e65c2e0de391ed0f2e632b29ed8553f01434f14a113
4318,entrenamiento_reducido,44abceea552e33b59ca3f20a35767fd540f45563cd3174ce47ec25974a746bac
4319,validacion,1d9193ee8fca3f99254ed1124dc6b97b5181258402b999b56d015a160061faca
4320,validacion,03c782049485a17f28b4de613878adce586ee55bee7c7c43eed31932224ed330
4321,entrenamiento_reducido,f0d4723d8f03510b13a6a0b431d666db5b6acf3cdd3f3d2e04e5bed64c536617
4322,entrenamiento_reducido,6d013f4131783bbc180cab0d6e0d5570b9a1f62cdf2fc3b5c7642bcd7dc884f2
4323,validacion,1c6ea7a7ca63995a3181a1f056f1f0dd0022fa1054a63e3a9df43660b48899aa
4324,entrenamiento_reducido,88b209a96d9cfccc77cb7d6807d6427f6441c2c18e6bd18a11ac77f27ded5ac7
4325,entrenamiento_reducido,6eaba2f3997cf9ac851371ed8c064a738480e25692befff99e01b1916716c9af
4326,entrenamiento_reducido,4a37b6494236b1c074866d83f58c8613dbc508c149c6abf23d79baa31437938d
4327,entrenamiento_reducido,99be70e2fd035d9dced4330f727f09642a7376bca724041c8446634044add95f
4328,entrenamiento_reducido,cc1b270e30d64bc1fa969a03682ce68debac20f21d080b7598a71530dbca82bf
4329,entrenamiento_reducido,d211f40b3bb7b1ecefaa30bd8b6e0a7a68d410e44389d8b93807f6db1c95dfb5
4330,entrenamiento_reducido,a90ca25195b21994865d1eba9046f967566e5be459e6524d9efeec5a3b5161f7
4331,validacion,22ec9240a961c7a821edd84c9e9543db58a40c32a4bc41bfaa33168c9a53faad
4332,entrenamiento_reducido,832ba5ba8592d8610754791346530e2d9cf040ce324d0837c8889d8d563a5db8
4333,validacion,3a181a423b7496d6d59f3948db49feb49cbb9f0eef1591dd2fb5214e02f8a60c
4334,entrenamiento_reducido,95edeb92366a0b59a4fb013cb7cf197845282b5bf5951b34195a7b1408180a97
4335,validacion,08349594ae842b9b948beefed3bf0e7fa97feda3243b3d917dc96c70a5b34865
4336,entrenamiento_reducido,781e5a22493941a064b3222f4e618684390eeba7e16175a48015a247c2e23661
4337,entrenamiento_reducido,4461c7099032891816d4779acb9b08d3a2271c4082e0c78bb3a45a911bc23472
4338,entrenamiento_reducido,f6db74f4d5d99957d39c168321e4636c650497d729c9e5f8226613ae4dbe176d
4339,validacion,2af00cbf2bea9c16bc79b69600087cea552217dac1d36bf33285a11a95e5256a
4340,entrenamiento_reducido,564046c4315cf74595ff8e2930f57648c2f16c82b35951afae3c87bcf7e80499
4341,entrenamiento_reducido,511a8ca0fa90faaa23800f181fb2e034f9beaaff201fba307476742fb1f7bcbe
4342,entrenamiento_reducido,dc31a47ba0f85ecd46a68879f0a46325934c23fc610f45cce9ce8aa7f0ac885a
4343,entrenamiento_reducido,bcb998842b8a2ab949c1a904d81b433ecc625618cfc057d864fa524a0ececa4e
4344,validacion,1eb64cb515cfd407ebe28940ac5dcb89b6e52a39767938fc09d2f83502a33eea
4345,validacion,249433275bfe7d80a3219eef8f9b082a983e1f5aaf6644ff93bf35216bd890a1
4346,entrenamiento_reducido,56e72ca0c2be25c479b7fc4f34db073f5a1e72da44336865f5225c3e93efda24
4347,entrenamiento_reducido,748f315b0e442ab519ae5c6c646ec44a34f39f01e92512e4af77b4ae0ba3c3a3
4348,validacion,2fb666ee6c3994dbe0e2444fabd1181c0d808453f72f5cf75284136603fc55ab
4349,entrenamiento_reducido,60d0737bfd402a31bb887483649a64515ce9c176c3a8bebf274b7f1693a9ba87
4350,entrenamiento_reducido,b4fefbe55db41ab38cc3c060dc28accd3252f5980922073fd94b3783c7343e05
4351,entrenamiento_reducido,b46854c5c6ad174f2a7f9748ec3b3473332ba61880ffaf1b17a400f0e527aac6
4352,entrenamiento_reducido,d9cb5061d9c21c82c844ef9400a43a7ebd6a9f4e152c2d70a6cb67ab72a2988f
4353,entrenamiento_reducido,d2c617dd0c6a7a302e62d334cfc244f245de982a292165f4aaa18aea833c88f3
4354,entrenamiento_reducido,a0de6f72d8a6fd918b770236f51998b9c065dfcf658c189df45e19a5021cf01e
4355,validacion,20e2395b94f65aaf2610d74945b98e4b4c1fd1fb19b3e731776356ab38bcae49
4356,validacion,33e55ed4502f426ec168da867d208799f4b80aa4fce4b301d553fe2933cf661a
4357,validacion,2d08daa1582360ff2b4dc80f2ac5be8a2ad6cb67b3b1bb5da328cdb99b0983f3
4358,entrenamiento_reducido,b40e89e478a503f9d59467141ec3207d3fe5466bf9315b6ff1382489009ed452
4359,entrenamiento_reducido,7343fba6630df8fd90bdd8bbc6a110e98619b699c1724e2045c0acea6b3076d6
4360,validacion,13463a3f0aef3ed3a0fe334645364f5597ef86f6a74eb45cbb4b03627a1cc942
4361,entrenamiento_reducido,5062ae6bd11ea8bdc056027055884369f061a34f449b349863abcdb419d8713f
4362,entrenamiento_reducido,584f08e94f2e2bb05588e710f99b872bf1a6eb932643fa52776a6ef78f3287c0
4363,entrenamiento_reducido,9d0c475be8fa5fa469a1bc5956483f1746b3b6f8dd4c7909a3fa5339166a82d9
4364,entrenamiento_reducido,5ed1f3273896a4bd539a006114a56015afcb2bf0bd0aa756ea0b3c29ba586cec
4365,validacion,03b3f35357bc8866a43c8d4b2fa1f99d87a5c54a9b743eb8e4e5514e94cfd4c9
4366,entrenamiento_reducido,ca4e51099150111cbaa320e8507459ebc57afab5fd3848b7e508931b4f24ac25
4367,entrenamiento_reducido,934591e31e8f8dab4885e5c3e6c1dbd24c11dc074674536e47b525992e275f52
4368,entrenamiento_reducido,7aaf3f6cd7264b9ad137d4391389b7ef461da864d89a3e7a503dd8c0aba53f67
4369,entrenamiento_reducido,97d602738bc3d8c18223703d1f6172d343000004a434b358a9a36b0070a2246e
4370,validacion,0dae256df172b359bc951ab10fd6094e958c6c33034faae8ae4a559756b70ba1
4371,entrenamiento_reducido,d081502d04121b88fafb5c3beb9bfd4d071640d9e7d2e726ea1139b587b85732
4372,entrenamiento_reducido,617457d2133d79a81cef3dde0418c3fdceb949bbeada4495c37d95e742ad8526
4373,validacion,0747e2b162e1049cc69bde2ef2b0dc09b26751ccf5af58e12186d1ef7dc5696d
4374,entrenamiento_reducido,50db9c519cb0abdd657b017a5887f1073e360f474cfc0c554c4780fb03730d1c
4375,entrenamiento_reducido,65603d30a93e2fe1f3caa14392bda879442e9a1a6e1fb0098842aff5c54027ba
4376,entrenamiento_reducido,8019e633e9c6495ea41ae3a4ce096d2e5b2a1fa1b998c296957688d01eb461df
4377,validacion,1ed3118ac3070304aa2794947aac65410352b4ad9acbb0b7b25f5a91001e4592
